OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,ProductName,ProfitValue,Quantity,SalesValue,Region,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesaboveTarget,latitude,longitude
2014-11-04T00:00:00.000Z,Furniture,San Diego,United States,Clay Rozendal,0.2,US-2014-105998,92037,Chromcraft Round Conference Tables,21,12,1673.18,West,Home Office,2014-11-06T00:00:00.000Z,First Class,California,Tables,2,2193,Shipped Late,1,null,null,32.8455,-117.2521
2014-11-04T00:00:00.000Z,Furniture,Seattle,United States,Kimberly Carter,0.2,CA-2014-142636,98105,Global Deluxe Office Fabric Chairs,27,4,307.14,West,Corporate,2014-11-08T00:00:00.000Z,Standard Class,Washington,Chairs,4,402,Shipped Early,6,null,null,47.6633,-122.3022
2014-11-04T00:00:00.000Z,Office Supplies,Atlanta,United States,Julie Creighton,0,CA-2014-126046,30318,Avery 476,6,3,12.39,South,Corporate,2014-11-08T00:00:00.000Z,Standard Class,Georgia,Labels,4,16,Shipped Early,6,null,null,33.7865,-84.4454
2014-11-04T00:00:00.000Z,Office Supplies,Eagan,United States,Daniel Lacy,0,CA-2014-121615,55122,Avery 513,7,3,14.94,Central,Consumer,2014-11-10T00:00:00.000Z,Standard Class,Minnesota,Labels,6,20,Shipped On Time,6,null,null,44.786,-93.2202
2014-11-04T00:00:00.000Z,Office Supplies,Eagan,United States,Daniel Lacy,0,CA-2014-121615,55122,Sterilite Officeware Hinged File Box,14,5,52.4,Central,Consumer,2014-11-10T00:00:00.000Z,Standard Class,Minnesota,Storage,6,69,Shipped On Time,6,null,null,44.786,-93.2202
2014-11-04T00:00:00.000Z,Office Supplies,Eagan,United States,Daniel Lacy,0,CA-2014-121615,55122,Xerox 1971,4,2,8.56,Central,Consumer,2014-11-10T00:00:00.000Z,Standard Class,Minnesota,Paper,6,11,Shipped On Time,6,null,null,44.786,-93.2202
2014-11-04T00:00:00.000Z,Office Supplies,Orlando,United States,Dave Kipp,0.7,CA-2014-100622,32839,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-3,2,4.09,South,Consumer,2014-11-08T00:00:00.000Z,Standard Class,Florida,Binders,4,5,Shipped Early,6,null,null,28.4871,-81.4082
2014-11-04T00:00:00.000Z,Office Supplies,Orlando,United States,Dave Kipp,0.2,CA-2014-100622,32839,Hunt Boston Vacuum Mount KS Pencil Sharpener,4,2,55.98,South,Consumer,2014-11-08T00:00:00.000Z,Standard Class,Florida,Art,4,73,Shipped Early,6,null,null,28.4871,-81.4082
2014-11-04T00:00:00.000Z,Office Supplies,Orlando,United States,Dave Kipp,0.2,CA-2014-100622,32839,Xerox 1923,4,2,10.69,South,Consumer,2014-11-08T00:00:00.000Z,Standard Class,Florida,Paper,4,14,Shipped Early,6,null,null,28.4871,-81.4082
2014-11-04T00:00:00.000Z,Office Supplies,Philadelphia,United States,Darrin Martin,0.7,CA-2014-110429,19143,"Mead 1st Gear 2 Zipper Binder, Asst. Colors",-8,3,11.67,East,Consumer,2014-11-09T00:00:00.000Z,Standard Class,Pennsylvania,Binders,5,15,Shipped Early,6,null,null,39.9448,-75.2288
2014-11-04T00:00:00.000Z,Office Supplies,Richmond,United States,Patrick Jones,0,CA-2014-103009,40475,Xerox 1963,12,5,26.4,South,Corporate,2014-11-06T00:00:00.000Z,Second Class,Kentucky,Paper,2,35,Shipped Early,3,null,null,37.7546,-84.2955
2014-11-04T00:00:00.000Z,Office Supplies,San Francisco,United States,Paul Gonzalez,0,CA-2014-148320,94109,Xerox 1992,18,6,35.88,West,Consumer,2014-11-09T00:00:00.000Z,Standard Class,California,Paper,5,47,Shipped Early,6,null,null,37.7917,-122.4186
2014-11-04T00:00:00.000Z,Office Supplies,Seattle,United States,Jack OBriant,0.2,US-2014-168802,98103,Binder Posts,6,4,18.37,West,Corporate,2014-11-08T00:00:00.000Z,Standard Class,Washington,Binders,4,24,Shipped Early,6,null,null,47.6733,-122.3426
2014-11-04T00:00:00.000Z,Office Supplies,Seattle,United States,Kimberly Carter,0,CA-2014-142636,98105,Xerox 191,66,7,139.86,West,Corporate,2014-11-08T00:00:00.000Z,Standard Class,Washington,Paper,4,183,Shipped Early,6,null,null,47.6633,-122.3022
2014-11-04T00:00:00.000Z,Office Supplies,Wilmington,United States,Justin MacKendrick,0.2,CA-2014-130834,28403,Strathmore Photo Mount Cards,5,3,16.27,South,Consumer,2014-11-07T00:00:00.000Z,Second Class,North Carolina,Paper,3,21,Shipped On Time,3,null,null,34.2237,-77.8862
2014-11-04T00:00:00.000Z,Technology,Miami,United States,Beth Fritzler,0.2,CA-2014-161130,33178,Polycom SoundPoint IP 450 VoIP phone,27,2,361.38,South,Corporate,2014-11-09T00:00:00.000Z,Standard Class,Florida,Phones,5,474,Shipped Early,6,null,null,25.8141,-80.3549
2014-11-04T00:00:00.000Z,Technology,Orlando,United States,Dave Kipp,0.2,CA-2014-100622,32839,Canon Image Class D660 Copier,312,2,959.98,South,Consumer,2014-11-08T00:00:00.000Z,Standard Class,Florida,Copiers,4,1258,Shipped Early,6,null,null,28.4871,-81.4082
2014-11-04T00:00:00.000Z,Technology,Philadelphia,United States,Peter B??hler,0.2,US-2014-101518,19140,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",1,3,40.78,East,Consumer,2014-11-09T00:00:00.000Z,Standard Class,Pennsylvania,Accessories,5,53,Shipped Early,6,null,null,40.0118,-75.1456
2014-11-04T00:00:00.000Z,Technology,San Diego,United States,Clay Rozendal,0,US-2014-105998,92037,Microsoft Sculpt Comfort Mouse,88,5,199.75,West,Home Office,2014-11-06T00:00:00.000Z,First Class,California,Accessories,2,262,Shipped Late,1,null,null,32.8455,-117.2521
2014-11-04T00:00:00.000Z,Technology,Seattle,United States,Eva Jacobs,0,US-2014-110989,98105,HP Standard 104 key PS/2 Keyboard,11,3,43.5,West,Consumer,2014-11-06T00:00:00.000Z,Second Class,Washington,Accessories,2,57,Shipped Early,3,null,null,47.6633,-122.3022
2014-11-05T00:00:00.000Z,Furniture,Greensboro,United States,Kelly Lampkin,0.4,CA-2014-147760,27405,Hon 5100 Series Wood Tables,-192,3,523.76,South,Corporate,2014-11-06T00:00:00.000Z,First Class,North Carolina,Tables,1,686,Shipped On Time,1,null,null,36.1214,-79.7733
2014-11-05T00:00:00.000Z,Office Supplies,Bryan,United States,Frank Merwin,0.8,CA-2014-121160,77803,GBC Standard Plastic Binding Systems Combs,-13,6,7.54,Central,Home Office,2014-11-05T00:00:00.000Z,Same Day,Texas,Binders,0,10,Shipped On Time,0,null,null,30.6913,-96.3714
2014-11-05T00:00:00.000Z,Office Supplies,Bryan,United States,Frank Merwin,0.2,CA-2014-121160,77803,Rogers Deluxe File Chest,-13,3,52.75,Central,Home Office,2014-11-05T00:00:00.000Z,Same Day,Texas,Storage,0,69,Shipped On Time,0,null,null,30.6913,-96.3714
2014-11-05T00:00:00.000Z,Office Supplies,Bryan,United States,Frank Merwin,0.8,CA-2014-121160,77803,Self-Adhesive Ring Binder Labels,-2,2,1.41,Central,Home Office,2014-11-05T00:00:00.000Z,Same Day,Texas,Binders,0,2,Shipped On Time,0,null,null,30.6913,-96.3714
2014-11-05T00:00:00.000Z,Office Supplies,Bryan,United States,Frank Merwin,0.8,CA-2014-121160,77803,Wilson Jones Impact Binders,-6,4,4.14,Central,Home Office,2014-11-05T00:00:00.000Z,Same Day,Texas,Binders,0,5,Shipped On Time,0,null,null,30.6913,-96.3714
2014-11-05T00:00:00.000Z,Office Supplies,Burlington,United States,Grant Thornton,0.2,US-2014-168116,27217,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",15,2,167.44,South,Corporate,2014-11-05T00:00:00.000Z,Same Day,North Carolina,Appliances,0,219,Shipped On Time,0,null,null,36.1288,-79.4114
2014-11-05T00:00:00.000Z,Office Supplies,Chattanooga,United States,Christina Anderson,0.2,CA-2014-102610,37421,Avery 481,2,2,4.93,South,Consumer,2014-11-09T00:00:00.000Z,Standard Class,Tennessee,Labels,4,6,Shipped Early,6,null,null,35.025,-85.1459
2014-11-05T00:00:00.000Z,Office Supplies,Chattanooga,United States,Christina Anderson,0.7,CA-2014-102610,37421,Storex Dura Pro Binders,-3,2,3.56,South,Consumer,2014-11-09T00:00:00.000Z,Standard Class,Tennessee,Binders,4,5,Shipped Early,6,null,null,35.025,-85.1459
2014-11-05T00:00:00.000Z,Office Supplies,Columbia,United States,James Lanier,0.2,US-2014-156083,38401,"Adams Telephone Message Books, 5 1/4?€? x 11?€?",3,2,9.66,South,Home Office,2014-11-12T00:00:00.000Z,Standard Class,Tennessee,Paper,7,13,Shipped Late,6,null,null,35.6156,-87.038
2014-11-05T00:00:00.000Z,Office Supplies,Grand Prairie,United States,Sam Zeldin,0.2,CA-2014-105144,75051,Alphabetical Labels for Top Tab Filing,9,2,23.68,Central,Home Office,2014-11-12T00:00:00.000Z,Standard Class,Texas,Labels,7,31,Shipped Late,6,null,null,32.7115,-97.0069
2014-11-05T00:00:00.000Z,Office Supplies,Lancaster,United States,Henry Goldwyn,0.2,US-2014-122672,43130,Carina 42Hx23 3/4W Media Storage Unit,-44,3,194.35,East,Corporate,2014-11-10T00:00:00.000Z,Standard Class,Ohio,Storage,5,255,Shipped Early,6,null,null,39.7187,-82.6031
2014-11-05T00:00:00.000Z,Office Supplies,Springdale,United States,Katherine Murray,0,CA-2014-159135,72762,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",1,2,4.3,South,Home Office,2014-11-09T00:00:00.000Z,Standard Class,Arkansas,Art,4,6,Shipped Early,6,null,null,36.1835,-94.1762
2014-11-05T00:00:00.000Z,Technology,Burlington,United States,Grant Thornton,0.5,US-2014-168116,27217,Cubify CubeX 3D Printer Triple Head Print,-3840,4,7999.98,South,Corporate,2014-11-05T00:00:00.000Z,Same Day,North Carolina,Machines,0,10483,Shipped On Time,0,null,null,36.1288,-79.4114
2014-11-05T00:00:00.000Z,Technology,Chattanooga,United States,Christina Anderson,0.2,CA-2014-102610,37421,Logitech M510 Wireless Mouse,16,3,95.98,South,Consumer,2014-11-09T00:00:00.000Z,Standard Class,Tennessee,Accessories,4,126,Shipped Early,6,null,null,35.025,-85.1459
2014-11-05T00:00:00.000Z,Technology,Chattanooga,United States,Christina Anderson,0.2,CA-2014-102610,37421,iOttie XL Car Mount,-32,9,143.93,South,Consumer,2014-11-09T00:00:00.000Z,Standard Class,Tennessee,Phones,4,189,Shipped Early,6,null,null,35.025,-85.1459
2014-11-05T00:00:00.000Z,Technology,Greensboro,United States,Kelly Lampkin,0.2,CA-2014-147760,27405,Motorola Moto X,119,5,1359.96,South,Corporate,2014-11-06T00:00:00.000Z,First Class,North Carolina,Phones,1,1782,Shipped On Time,1,null,null,36.1214,-79.7733
2014-11-05T00:00:00.000Z,Technology,Lancaster,United States,Henry Goldwyn,0.2,US-2014-122672,43130,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,-6,4,70.72,East,Corporate,2014-11-10T00:00:00.000Z,Standard Class,Ohio,Accessories,5,93,Shipped Early,6,null,null,39.7187,-82.6031
2014-11-06T00:00:00.000Z,Furniture,New York City,United States,Christina DeMoss,0.4,CA-2014-102925,10024,Balt Split Level Computer Training Table,-67,2,166.5,East,Consumer,2014-11-11T00:00:00.000Z,Second Class,New York,Tables,5,218,Shipped Late,3,null,null,40.7864,-73.9764
2014-11-06T00:00:00.000Z,Furniture,New York City,United States,Christina DeMoss,0,CA-2014-102925,10024,"Career Cubicle Clock, 8 1/4, Black",39,5,101.4,East,Consumer,2014-11-11T00:00:00.000Z,Second Class,New York,Furnishings,5,133,Shipped Late,3,null,null,40.7864,-73.9764
2014-11-06T00:00:00.000Z,Furniture,New York City,United States,Christina DeMoss,0.1,CA-2014-102925,10024,Harbour Creations 67200 Series Stacking Chairs,24,2,128.12,East,Consumer,2014-11-11T00:00:00.000Z,Second Class,New York,Chairs,5,168,Shipped Late,3,null,null,40.7864,-73.9764
2014-11-06T00:00:00.000Z,Office Supplies,Chicago,United States,Alan Haines,0.8,CA-2014-154732,60623,Avery Recycled Flexi-View Covers for Binding Systems,-26,5,16.03,Central,Corporate,2014-11-08T00:00:00.000Z,First Class,Illinois,Binders,2,21,Shipped Late,1,null,null,41.849,-87.7157
2014-11-06T00:00:00.000Z,Office Supplies,Greenwood,United States,Adam Bellavance,0,CA-2014-118213,46142,"Ampad Gold Fibre Wirebound Steno Books, 6 x 9, Gregg Ruled",2,1,4.41,Central,Home Office,2014-11-08T00:00:00.000Z,First Class,Indiana,Paper,2,6,Shipped Late,1,null,null,39.6224,-86.149
2014-11-06T00:00:00.000Z,Office Supplies,Greenwood,United States,Adam Bellavance,0,CA-2014-118213,46142,Staples,82,3,167.94,Central,Home Office,2014-11-08T00:00:00.000Z,First Class,Indiana,Paper,2,220,Shipped Late,1,null,null,39.6224,-86.149
2014-11-06T00:00:00.000Z,Office Supplies,Greenwood,United States,Adam Bellavance,0,CA-2014-118213,46142,Strathmore Photo Mount Cards,31,10,67.8,Central,Home Office,2014-11-08T00:00:00.000Z,First Class,Indiana,Paper,2,89,Shipped Late,1,null,null,39.6224,-86.149
2014-11-06T00:00:00.000Z,Office Supplies,New York City,United States,Christina DeMoss,0.2,CA-2014-102925,10024,Avery Premier Heavy-Duty Binder with Round Locking Rings,4,1,11.42,East,Consumer,2014-11-11T00:00:00.000Z,Second Class,New York,Binders,5,15,Shipped Late,3,null,null,40.7864,-73.9764
2014-11-06T00:00:00.000Z,Office Supplies,New York City,United States,Christina DeMoss,0,CA-2014-102925,10024,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",53,2,110.96,East,Consumer,2014-11-11T00:00:00.000Z,Second Class,New York,Paper,5,145,Shipped Late,3,null,null,40.7864,-73.9764
2014-11-06T00:00:00.000Z,Office Supplies,New York City,United States,Christina DeMoss,0.2,CA-2014-102925,10024,GBC Prestige Therm-A-Bind Covers,56,6,164.69,East,Consumer,2014-11-11T00:00:00.000Z,Second Class,New York,Binders,5,216,Shipped Late,3,null,null,40.7864,-73.9764
2014-11-06T00:00:00.000Z,Office Supplies,New York City,United States,Christina DeMoss,0,CA-2014-102925,10024,Xerox 202,6,2,12.96,East,Consumer,2014-11-11T00:00:00.000Z,Second Class,New York,Paper,5,17,Shipped Late,3,null,null,40.7864,-73.9764
2014-11-06T00:00:00.000Z,Office Supplies,Phoenix,United States,Troy Staebel,0.7,US-2014-107272,85023,"Avery Durable Slant Ring Binders, No Labels",-2,2,2.39,West,Consumer,2014-11-13T00:00:00.000Z,Standard Class,Arizona,Binders,7,3,Shipped Late,6,null,null,33.6324,-112.1118
2014-11-06T00:00:00.000Z,Office Supplies,Phoenix,United States,Troy Staebel,0.2,US-2014-107272,85023,"Trav-L-File Heavy-Duty Shuttle II, Black",30,7,243.99,West,Consumer,2014-11-13T00:00:00.000Z,Standard Class,Arizona,Storage,7,320,Shipped Late,6,null,null,33.6324,-112.1118
2014-11-06T00:00:00.000Z,Office Supplies,San Diego,United States,Anna Andreadi,0,CA-2014-157196,92105,Xerox 1996,6,2,12.96,West,Consumer,2014-11-10T00:00:00.000Z,Standard Class,California,Paper,4,17,Shipped Early,6,null,null,32.7423,-117.0947
2014-11-06T00:00:00.000Z,Technology,Dallas,United States,Elizabeth Moffitt,0.2,CA-2014-114258,75081,Nortel Meridian M3904 Professional Digital phone,55,4,492.77,Central,Corporate,2014-11-11T00:00:00.000Z,Second Class,Texas,Phones,5,646,Shipped Late,3,null,null,32.9462,-96.7058
2014-11-06T00:00:00.000Z,Technology,Farmington,United States,Ruben Ausman,0,US-2014-111745,87401,NETGEAR AC1750 Dual Band Gigabit??Smart WiFi Router,54,1,159.99,West,Corporate,2014-11-07T00:00:00.000Z,First Class,New Mexico,Accessories,1,210,Shipped On Time,1,null,null,36.7412,-108.1797
2014-11-06T00:00:00.000Z,Technology,New York City,United States,Christina DeMoss,0,CA-2014-102925,10024,Anker Astro 15000mAh USB Portable Charger,4,2,99.98,East,Consumer,2014-11-11T00:00:00.000Z,Second Class,New York,Phones,5,131,Shipped Late,3,null,null,40.7864,-73.9764
2014-11-06T00:00:00.000Z,Technology,New York City,United States,Susan Vittorini,0,CA-2014-116225,10009,Enermax Aurora Lite Keyboard,172,5,390.75,East,Consumer,2014-11-10T00:00:00.000Z,Standard Class,New York,Accessories,4,512,Shipped Early,6,null,null,40.7262,-73.9796
2014-11-07T00:00:00.000Z,Furniture,Dallas,United States,Liz Carlisle,0.6,US-2014-119319,75217,"Linden 10 Round Wall Clock, Black",-20,5,30.56,Central,Consumer,2014-11-10T00:00:00.000Z,Second Class,Texas,Furnishings,3,40,Shipped On Time,3,null,null,32.7244,-96.6755
2014-11-07T00:00:00.000Z,Furniture,Fayetteville,United States,Jill Fjeld,0.2,CA-2014-167941,28314,Executive Impressions 12 Wall Clock,6,2,28.27,South,Consumer,2014-11-10T00:00:00.000Z,Second Class,North Carolina,Furnishings,3,37,Shipped On Time,3,null,null,35.0583,-79.008
2014-11-07T00:00:00.000Z,Furniture,Los Angeles,United States,Zuschuss Carroll,0,CA-2014-100013,90045,Dax Clear Box Frame,3,1,8.73,West,Consumer,2014-11-12T00:00:00.000Z,Standard Class,California,Furnishings,5,11,Shipped Early,6,null,null,33.9631,-118.3941
2014-11-07T00:00:00.000Z,Furniture,Philadelphia,United States,Maris LaWare,0.3,CA-2014-154109,19143,"Global Wood Trimmed Managers Task Chair, Khaki",-31,2,127.37,East,Consumer,2014-11-12T00:00:00.000Z,Standard Class,Pennsylvania,Chairs,5,167,Shipped Early,6,null,null,39.9448,-75.2288
2014-11-07T00:00:00.000Z,Furniture,Seattle,United States,Adam Bellavance,0.2,CA-2014-107174,98105,Hon 2090 ?€?Pillow Soft?€? Series Mid Back Swivel/Tilt Chairs,-73,2,449.57,West,Home Office,2014-11-14T00:00:00.000Z,Standard Class,Washington,Chairs,7,589,Shipped Late,6,null,null,47.6633,-122.3022
2014-11-07T00:00:00.000Z,Furniture,Seattle,United States,Adam Bellavance,0,CA-2014-107174,98105,Hon 5100 Series Wood Tables,367,7,2036.86,West,Home Office,2014-11-14T00:00:00.000Z,Standard Class,Washington,Tables,7,2669,Shipped Late,6,null,null,47.6633,-122.3022
2014-11-07T00:00:00.000Z,Office Supplies,Dallas,United States,Harry Greene,0.2,CA-2014-150504,75220,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",2,2,18.16,Central,Consumer,2014-11-13T00:00:00.000Z,Standard Class,Texas,Storage,6,24,Shipped On Time,6,null,null,32.8681,-96.8622
2014-11-07T00:00:00.000Z,Office Supplies,Fayetteville,United States,Jill Fjeld,0.2,CA-2014-167941,28314,1.7 Cubic Foot Compact Cube Office Refrigerators,44,3,499.58,South,Consumer,2014-11-10T00:00:00.000Z,Second Class,North Carolina,Appliances,3,655,Shipped On Time,3,null,null,35.0583,-79.008
2014-11-07T00:00:00.000Z,Office Supplies,Fayetteville,United States,Jill Fjeld,0.7,CA-2014-167941,28314,Avery Durable Poly Binders,-11,8,13.27,South,Consumer,2014-11-10T00:00:00.000Z,Second Class,North Carolina,Binders,3,17,Shipped On Time,3,null,null,35.0583,-79.008
2014-11-07T00:00:00.000Z,Office Supplies,Fayetteville,United States,Jill Fjeld,0.2,CA-2014-167941,28314,Carina Double Wide Media Storage Towers in Natural & Black,-52,4,259.14,South,Consumer,2014-11-10T00:00:00.000Z,Second Class,North Carolina,Storage,3,340,Shipped On Time,3,null,null,35.0583,-79.008
2014-11-07T00:00:00.000Z,Office Supplies,Fayetteville,United States,Jill Fjeld,0.2,CA-2014-167941,28314,Xerox 220,11,6,31.1,South,Consumer,2014-11-10T00:00:00.000Z,Second Class,North Carolina,Paper,3,41,Shipped On Time,3,null,null,35.0583,-79.008
2014-11-07T00:00:00.000Z,Office Supplies,Houston,United States,Christopher Conant,0.8,CA-2014-106691,77070,Zipper Ring Binder Pockets,-2,2,1.25,Central,Consumer,2014-11-13T00:00:00.000Z,Standard Class,Texas,Binders,6,2,Shipped On Time,6,null,null,29.9781,-95.5803
2014-11-07T00:00:00.000Z,Office Supplies,Los Angeles,United States,Zuschuss Carroll,0,CA-2014-100013,90045,#10- 4 1/8 x 9 1/2 Security-Tint Envelopes,7,2,15.28,West,Consumer,2014-11-12T00:00:00.000Z,Standard Class,California,Envelopes,5,20,Shipped Early,6,null,null,33.9631,-118.3941
2014-11-07T00:00:00.000Z,Office Supplies,Los Angeles,United States,Zuschuss Carroll,0,CA-2014-100013,90045,SANFORD Liquid Accent Tank-Style Highlighters,2,2,5.68,West,Consumer,2014-11-12T00:00:00.000Z,Standard Class,California,Art,5,7,Shipped Early,6,null,null,33.9631,-118.3941
2014-11-07T00:00:00.000Z,Office Supplies,Minneapolis,United States,Chuck Clark,0,CA-2014-125290,55407,Newell 339,4,5,13.9,Central,Home Office,2014-11-11T00:00:00.000Z,Second Class,Minnesota,Art,4,18,Shipped Late,3,null,null,44.9378,-93.2545
2014-11-07T00:00:00.000Z,Office Supplies,Minneapolis,United States,Chuck Clark,0,CA-2014-125290,55407,Staples,12,1,26.38,Central,Home Office,2014-11-11T00:00:00.000Z,Second Class,Minnesota,Paper,4,35,Shipped Late,3,null,null,44.9378,-93.2545
2014-11-07T00:00:00.000Z,Office Supplies,New York City,United States,Carol Darley,0,CA-2014-144596,10011,Xerox 1906,150,9,318.96,East,Consumer,2014-11-11T00:00:00.000Z,Standard Class,New York,Paper,4,418,Shipped Early,6,null,null,40.7402,-73.9996
2014-11-07T00:00:00.000Z,Office Supplies,Philadelphia,United States,Maris LaWare,0.2,CA-2014-154109,19143,Xerox 191,16,3,47.95,East,Consumer,2014-11-12T00:00:00.000Z,Standard Class,Pennsylvania,Paper,5,63,Shipped Early,6,null,null,39.9448,-75.2288
2014-11-07T00:00:00.000Z,Office Supplies,Portland,United States,Roger Barcio,0.7,US-2014-109484,97206,Flexible Leather- Look Classic Collection Ring Binder,-4,1,5.68,West,Home Office,2014-11-13T00:00:00.000Z,Standard Class,Oregon,Binders,6,7,Shipped On Time,6,null,null,45.484,-122.5973
2014-11-07T00:00:00.000Z,Office Supplies,Richmond,United States,Victoria Brennan,0,CA-2014-154816,40475,Xerox 1987,3,1,5.78,South,Corporate,2014-11-11T00:00:00.000Z,Standard Class,Kentucky,Paper,4,8,Shipped Early,6,null,null,37.7546,-84.2955
2014-11-07T00:00:00.000Z,Office Supplies,San Francisco,United States,Frank Merwin,0,US-2014-153948,94122,Astroparche Fine Business Paper,13,5,26.4,West,Home Office,2014-11-07T00:00:00.000Z,Same Day,California,Paper,0,35,Shipped On Time,0,null,null,37.7593,-122.4836
2014-11-07T00:00:00.000Z,Office Supplies,San Francisco,United States,Frank Merwin,0,US-2014-153948,94122,Avery 503,20,4,41.4,West,Home Office,2014-11-07T00:00:00.000Z,Same Day,California,Labels,0,54,Shipped On Time,0,null,null,37.7593,-122.4836
2014-11-07T00:00:00.000Z,Office Supplies,San Francisco,United States,Frank Merwin,0,US-2014-153948,94122,Staples,22,4,45.36,West,Home Office,2014-11-07T00:00:00.000Z,Same Day,California,Paper,0,59,Shipped On Time,0,null,null,37.7593,-122.4836
2014-11-07T00:00:00.000Z,Office Supplies,San Francisco,United States,Frank Merwin,0,US-2014-153948,94122,Xerox 191,28,3,59.94,West,Home Office,2014-11-07T00:00:00.000Z,Same Day,California,Paper,0,79,Shipped On Time,0,null,null,37.7593,-122.4836
2014-11-07T00:00:00.000Z,Office Supplies,Westfield,United States,Valerie Mitchum,0,CA-2014-107720,7090,Decoflex Hanging Personal Folder File,12,3,46.26,East,Home Office,2014-11-14T00:00:00.000Z,Standard Class,New Jersey,Storage,7,61,Shipped Late,6,null,null,40.6479,-74.3451
2014-11-07T00:00:00.000Z,Technology,San Francisco,United States,Frank Merwin,0,US-2014-153948,94122,Kingston Digital DataTraveler 32GB USB 2.0,1,1,16.95,West,Home Office,2014-11-07T00:00:00.000Z,Same Day,California,Accessories,0,22,Shipped On Time,0,null,null,37.7593,-122.4836
2014-11-07T00:00:00.000Z,Technology,Seattle,United States,Adam Bellavance,0,CA-2014-107174,98105,SanDisk Cruzer 64 GB USB Flash Drive,33,3,108.96,West,Home Office,2014-11-14T00:00:00.000Z,Standard Class,Washington,Accessories,7,143,Shipped Late,6,null,null,47.6633,-122.3022
2014-11-08T00:00:00.000Z,Furniture,Clinton,United States,Katherine Nockton,0,CA-2014-113460,20735,Global Highback Leather Tilter in Burgundy,44,3,272.97,East,Corporate,2014-11-10T00:00:00.000Z,Second Class,Maryland,Chairs,2,358,Shipped Early,3,null,null,38.7549,-76.9026
2014-11-08T00:00:00.000Z,Furniture,Philadelphia,United States,Emily Phan,0.4,CA-2014-149888,19120,Bevis Rectangular Conference Tables,-140,4,350.35,East,Consumer,2014-11-14T00:00:00.000Z,Standard Class,Pennsylvania,Tables,6,459,Shipped On Time,6,null,null,40.0343,-75.1213
2014-11-08T00:00:00.000Z,Office Supplies,Newark,United States,Pete Kriz,0,CA-2014-132346,19711,Holmes Odor Grabber,33,7,100.94,East,Consumer,2014-11-12T00:00:00.000Z,Standard Class,Delaware,Appliances,4,132,Shipped Early,6,null,null,39.7011,-75.7375
2014-11-08T00:00:00.000Z,Office Supplies,Oklahoma City,United States,Erin Creighton,0,CA-2014-163188,73120,Storex DuraTech Recycled Plastic Frosted Binders,19,9,38.16,Central,Consumer,2014-11-08T00:00:00.000Z,Same Day,Oklahoma,Binders,0,50,Shipped On Time,0,null,null,35.5835,-97.5638
2014-11-08T00:00:00.000Z,Office Supplies,San Francisco,United States,Tony Sayre,0.2,CA-2014-152737,94122,Avery Self-Adhesive Photo Pockets for Polaroid Photos,8,4,21.79,West,Consumer,2014-11-13T00:00:00.000Z,Standard Class,California,Binders,5,29,Shipped Early,6,null,null,37.7593,-122.4836
2014-11-08T00:00:00.000Z,Technology,Brentwood,United States,Deborah Brumfield,0,CA-2014-122504,94513,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,14,3,59.97,West,Home Office,2014-11-13T00:00:00.000Z,Second Class,California,Accessories,5,79,Shipped Late,3,null,null,37.9324,-121.6894
2014-11-08T00:00:00.000Z,Technology,Brentwood,United States,Deborah Brumfield,0.2,CA-2014-122504,94513,"Plantronics CS 50-USB -??headset??- Convertible, Monaural",67,7,761.54,West,Home Office,2014-11-13T00:00:00.000Z,Second Class,California,Phones,5,998,Shipped Late,3,null,null,37.9324,-121.6894
2014-11-08T00:00:00.000Z,Technology,New York City,United States,Frank Preis,0,CA-2014-113572,10024,Maxell CD-R Discs,3,4,7.88,East,Consumer,2014-11-12T00:00:00.000Z,Standard Class,New York,Accessories,4,10,Shipped Early,6,null,null,40.7864,-73.9764
2014-11-08T00:00:00.000Z,Technology,Philadelphia,United States,Emily Phan,0.4,CA-2014-149888,19120,Jabra Supreme Plus Driver Edition??Headset,-72,5,359.97,East,Consumer,2014-11-14T00:00:00.000Z,Standard Class,Pennsylvania,Phones,6,472,Shipped On Time,6,null,null,40.0343,-75.1213
2014-11-08T00:00:00.000Z,Technology,San Francisco,United States,Tony Sayre,0,CA-2014-152737,94122,Plantronics Audio 995 Wireless Stereo Headset,145,4,439.8,West,Consumer,2014-11-13T00:00:00.000Z,Standard Class,California,Accessories,5,576,Shipped Early,6,null,null,37.7593,-122.4836
2014-11-09T00:00:00.000Z,Furniture,Baltimore,United States,Kean Nguyen,0,CA-2014-155621,21215,Howard Miller Distant Time Traveler Alarm Clock,112,10,274.2,East,Corporate,2014-11-14T00:00:00.000Z,Standard Class,Maryland,Furnishings,5,359,Shipped Early,6,null,null,39.3446,-76.6794
